STAZIONE;SENSORE;DATA;ORA;VALORE
Legnaro;Umidità relativa a 2m massima (%);08/04/2006;03:00;100
Legnaro;Umidità relativa a 2m massima (%);08/04/2006;04:00;100
Legnaro;Umidità relativa a 2m massima (%);08/04/2006;05:00;100
Legnaro;Umidità relativa a 2m massima (%);08/04/2006;06:00;100
Legnaro;Umidità relativa a 2m massima (%);08/04/2006;07:00;100
Legnaro;Umidità relativa a 2m massima (%);08/04/2006;08:00;100
Legnaro;Umidità relativa a 2m massima (%);08/04/2006;09:00;68
Legnaro;Umidità relativa a 2m massima (%);08/04/2006;10:00;53
Legnaro;Umidità relativa a 2m massima (%);08/04/2006;11:00;49
Legnaro;Umidità relativa a 2m massima (%);08/04/2006;12:00;42
Legnaro;Umidità relativa a 2m massima (%);08/04/2006;13:00;43
Legnaro;Umidità relativa a 2m massima (%);08/04/2006;14:00;48
Legnaro;Umidità relativa a 2m massima (%);08/04/2006;15:00;45
Legnaro;Umidità relativa a 2m massima (%);08/04/2006;16:00;50
Legnaro;Umidità relativa a 2m massima (%);08/04/2006;17:00;50
Legnaro;Umidità relativa a 2m massima (%);08/04/2006;18:00;58
Legnaro;Umidità relativa a 2m massima (%);08/04/2006;19:00;65
Legnaro;Umidità relativa a 2m massima (%);08/04/2006;20:00;77
Legnaro;Umidità relativa a 2m massima (%);08/04/2006;21:00;83
Legnaro;Umidità relativa a 2m massima (%);08/04/2006;22:00;88
Legnaro;Umidità relativa a 2m massima (%);08/04/2006;23:00;84
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;00:00;87
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;01:00;85
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;02:00;79
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;03:00;78
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;04:00;83
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;05:00;89
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;06:00;95
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;07:00;96
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;08:00;89
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;09:00;84
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;10:00;84
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;11:00;81
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;12:00;73
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;13:00;60
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;14:00;57
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;15:00;63
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;16:00;68
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;17:00;65
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;18:00;78
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;19:00;88
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;20:00;94
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;21:00;96
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;22:00;97
Legnaro;Umidità relativa a 2m massima (%);09/04/2006;23:00;98
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;00:00;96
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;01:00;94
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;02:00;96
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;03:00;99
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;04:00;100
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;05:00;100
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;06:00;100
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;07:00;96
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;08:00;94
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;09:00;90
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;10:00;87
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;11:00;85
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;12:00;89
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;13:00;89
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;14:00;88
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;15:00;91
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;16:00;96
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;17:00;97
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;18:00;99
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;19:00;99
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;20:00;98
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;21:00;98
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;22:00;99
Legnaro;Umidità relativa a 2m massima (%);10/04/2006;23:00;99
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;00:00;100
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;01:00;100
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;02:00;100
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;03:00;100
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;04:00;96
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;05:00;83
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;06:00;84
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;07:00;87
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;08:00;77
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;09:00;68
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;10:00;67
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;11:00;68
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;12:00;73
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;13:00;71
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;14:00;71
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;15:00;68
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;16:00;73
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;17:00;81
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;18:00;75
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;19:00;79
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;20:00;78
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;21:00;78
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;22:00;87
Legnaro;Umidità relativa a 2m massima (%);11/04/2006;23:00;94
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;00:00;92
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;01:00;97
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;02:00;100
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;03:00;100
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;04:00;100
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;05:00;100
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;06:00;100
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;07:00;100
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;08:00;89
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;09:00;83
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;10:00;61
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;11:00;48
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;12:00;51
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;13:00;51
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;14:00;50
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;15:00;45
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;16:00;42
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;17:00;55
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;18:00;57
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;19:00;67
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;20:00;70
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;21:00;76
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;22:00;83
Legnaro;Umidità relativa a 2m massima (%);12/04/2006;23:00;89
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;00:00;92
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;01:00;92
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;02:00;99
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;03:00;100
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;04:00;100
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;05:00;100
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;06:00;100
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;07:00;100
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;08:00;88
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;09:00;75
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;10:00;57
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;11:00;52
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;12:00;48
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;13:00;35
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;14:00;42
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;15:00;36
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;16:00;35
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;17:00;38
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;18:00;41
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;19:00;47
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;20:00;68
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;21:00;73
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;22:00;75
Legnaro;Umidità relativa a 2m massima (%);13/04/2006;23:00;75
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;00:00;76
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;01:00;79
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;02:00;77
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;03:00;87
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;04:00;97
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;05:00;100
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;06:00;100
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;07:00;100
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;08:00;100
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;09:00;87
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;10:00;73
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;11:00;60
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;12:00;51
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;13:00;51
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;14:00;44
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;15:00;42
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;16:00;50
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;17:00;62
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;18:00;64
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;19:00;68
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;20:00;69
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;21:00;78
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;22:00;81
Legnaro;Umidità relativa a 2m massima (%);14/04/2006;23:00;87
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;00:00;90
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;01:00;92
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;02:00;95
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;03:00;98
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;04:00;100
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;05:00;100
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;06:00;100
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;07:00;97
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;08:00;85
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;09:00;67
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;10:00;60
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;11:00;50
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;12:00;45
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;13:00;45
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;14:00;48
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;15:00;53
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;16:00;49
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;17:00;58
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;18:00;73
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;19:00;79
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;20:00;82
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;21:00;83
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;22:00;88
Legnaro;Umidità relativa a 2m massima (%);15/04/2006;23:00;87
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;00:00;82
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;01:00;85
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;02:00;86
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;03:00;91
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;04:00;96
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;05:00;97
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;06:00;98
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;07:00;99
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;08:00;94
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;09:00;92
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;10:00;84
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;11:00;71
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;12:00;69
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;13:00;68
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;14:00;74
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;15:00;76
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;16:00;80
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;17:00;79
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;18:00;86
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;19:00;94
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;20:00;93
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;21:00;89
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;22:00;92
Legnaro;Umidità relativa a 2m massima (%);16/04/2006;23:00;97
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;00:00;100
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;01:00;100
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;02:00;100
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;03:00;100
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;04:00;100
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;05:00;100
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;06:00;100
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;07:00;100
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;08:00;99
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;09:00;91
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;10:00;79
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;11:00;77
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;12:00;74
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;13:00;63
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;14:00;63
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;15:00;59
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;16:00;60
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;17:00;62
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;18:00;65
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;19:00;76
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;20:00;84
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;21:00;87
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;22:00;92
Legnaro;Umidità relativa a 2m massima (%);17/04/2006;23:00;94
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;00:00;96
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;01:00;96
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;02:00;99
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;03:00;97
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;04:00;89
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;05:00;93
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;06:00;93
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;07:00;92
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;08:00;78
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;09:00;69
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;10:00;56
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;11:00;52
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;12:00;51
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;13:00;53
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;14:00;56
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;15:00;55
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;16:00;61
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;17:00;67
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;18:00;71
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;19:00;75
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;20:00;76
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;21:00;80
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;22:00;81
Legnaro;Umidità relativa a 2m massima (%);18/04/2006;23:00;82
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;00:00;87
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;01:00;83
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;02:00;90
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;03:00;89
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;04:00;78
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;05:00;81
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;06:00;79
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;07:00;77
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;08:00;76
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;09:00;76
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;10:00;76
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;11:00;73
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;12:00;73
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;13:00;66
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;14:00;54
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;15:00;49
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;16:00;46
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;17:00;43
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;18:00;49
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;19:00;54
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;20:00;64
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;21:00;70
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;22:00;78
Legnaro;Umidità relativa a 2m massima (%);19/04/2006;23:00;70
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;00:00;79
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;01:00;75
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;02:00;76
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;03:00;80
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;04:00;91
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;05:00;89
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;06:00;91
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;07:00;81
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;08:00;62
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;09:00;55
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;10:00;49
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;11:00;51
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;12:00;51
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;13:00;43
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;14:00;50
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;15:00;40
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;16:00;47
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;17:00;46
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;18:00;49
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;19:00;59
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;20:00;65
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;21:00;71
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;22:00;79
Legnaro;Umidità relativa a 2m massima (%);20/04/2006;23:00;78
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;00:00;79
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;01:00;86
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;02:00;87
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;03:00;93
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;04:00;92
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;05:00;98
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;06:00;98
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;07:00;93
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;08:00;70
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;09:00;61
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;10:00;50
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;11:00;48
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;12:00;43
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;13:00;42
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;14:00;43
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;15:00;43
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;16:00;40
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;17:00;42
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;18:00;44
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;19:00;47
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;20:00;60
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;21:00;73
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;22:00;75
Legnaro;Umidità relativa a 2m massima (%);21/04/2006;23:00;77
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;00:00;84
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;01:00;85
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;02:00;87
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;03:00;85
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;04:00;81
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;05:00;89
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;06:00;92
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;07:00;87
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;08:00;72
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;09:00;66
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;10:00;52
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;11:00;44
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;12:00;44
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;13:00;41
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;14:00;33
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;15:00;34
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;16:00;33
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;17:00;31
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;18:00;34
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;19:00;40
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;20:00;47
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;21:00;62
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;22:00;75
Legnaro;Umidità relativa a 2m massima (%);22/04/2006;23:00;75
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;00:00;78
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;01:00;84
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;02:00;83
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;03:00;85
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;04:00;95
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;05:00;97
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;06:00;98
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;07:00;96
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;08:00;82
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;09:00;76
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;10:00;63
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;11:00;53
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;12:00;49
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;13:00;47
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;14:00;42
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;15:00;38
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;16:00;43
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;17:00;51
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;18:00;49
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;19:00;54
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;20:00;69
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;21:00;73
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;22:00;65
Legnaro;Umidità relativa a 2m massima (%);23/04/2006;23:00;68
Legnaro;Umidità relativa a 2m massima (%);24/04/2006;00:00;75
Legnaro;Umidità relativa a 2m massima (%);24/04/2006;01:00;83
Legnaro;Umidità relativa a 2m massima (%);24/04/2006;02:00;88
Legnaro;Umidità relativa a 2m massima (%);24/04/2006;03:00;93
Legnaro;Umidità relativa a 2m massima (%);24/04/2006;04:00;91
Legnaro;Umidità relativa a 2m massima (%);24/04/2006;05:00;88
Legnaro;Umidità relativa a 2m massima (%);24/04/2006;06:00;87
Legnaro;Umidità relativa a 2m massima (%);24/04/2006;07:00;85
Legnaro;Umidità relativa a 2m massima (%);24/04/2006;08:00;76
Legnaro;Umidità relativa a 2m massima (%);24/04/2006;09:00;65
Legnaro;Umidità relativa a 2m massima (%);24/04/2006;10:00;52
Legnaro;Umidità relativa a 2m massima (%);24/04/2006;11:00;45
Legnaro;Umidità relativa a 2m massima (%);24/04/2006;12:00;46
Legnaro;Umidità relativa a 2m massima (%);24/04/2006;13:00;38
Legnaro;Umidità relativa a 2m massima (%);24/04/2006;14:00;39
Legnaro;Umidità relativa a 2m massima (%);24/04/2006;15:00;39
Legnaro;Umidità relativa a 2m massima (%);24/04/2006;16:00;37
Legnaro;Umidità relativa a 2m massima (%);24/04/2006;17:00;37
